gobierno,gestion,mes,mes_abrev,mes_str,fecha,tipo_regalias_2,tipo_regalia,region,monto
IDH,2006,4,Abr,04-Abr,1143849600000.0,IDH,IDH,IDH,55.00211356
Cochabamba,2018,4,Abr,04-Abr,1522540800000.0,Regalia,Regalia Departamental,Cochabamba,1.08476659
TGN,2009,11,Nov,11-Nov,1257033600000.0,Participacion,Participacion TGN,TGN,11.78790303
IDH,2011,9,Sep,09-Sep,1314835200000.0,IDH,IDH,IDH,121.471445
IDH,2008,4,Abr,04-Abr,1207008000000.0,IDH,IDH,IDH,91.7389901
Beni,2011,11,Nov,11-Nov,1320105600000.0,Regalia,Regalia Compensatoria,Beni,2.24787791
Tarija,2011,6,Jun,06-Jun,1306886400000.0,Regalia,Regalia Departamental,Tarija,11.52762968
Pando,2023,4,Abr,04-Abr,1680307200000.0,Regalia,Regalia Compensatoria,Pando,0.77971668
Santa Cruz,2011,9,Sep,09-Sep,1314835200000.0,Regalia,Regalia Departamental,Santa Cruz,7.38879506
Tarija,2022,3,Mar,03-Mar,1646092800000.0,Regalia,Regalia Departamental,Tarija,6.18964845
Chuquisaca,2015,9,Sep,09-Sep,1441065600000.0,Regalia,Regalia Departamental,Chuquisaca,5.51958272
Tarija,2012,10,Oct,10-Oct,1349049600000.0,Regalia,Regalia Departamental,Gran Chaco,17.66679558
TGN,2015,1,Ene,01-Ene,1420070400000.0,Participacion,Participacion TGN,TGN,36.51259448
Chuquisaca,2013,11,Nov,11-Nov,1383264000000.0,Regalia,Regalia Departamental,Chuquisaca,6.67542965
Chuquisaca,2016,11,Nov,11-Nov,1477958400000.0,Regalia,Regalia Departamental,Chuquisaca,2.97141327
Tarija,2006,9,Sep,09-Sep,1157068800000.0,Regalia,Regalia Departamental,Tarija,16.149745
Santa Cruz,2012,1,Ene,01-Ene,1325376000000.0,Regalia,Regalia Departamental,Santa Cruz,12.59148112
Chuquisaca,2025,8,Ago,08-Ago,1754006400000.0,Regalia,Regalia Departamental,Chuquisaca,1.77538245
TGN,2010,4,Abr,04-Abr,1270080000000.0,Participacion,Participacion TGN,TGN,12.237061
Pando,2007,7,Jul,07-Jul,1183248000000.0,Regalia,Regalia Compensatoria,Pando,0.56111055
TGN,2018,7,Jul,07-Jul,1530403200000.0,Participacion,Participacion TGN,TGN,16.52781774
IDH,2016,8,Ago,08-Ago,1470009600000.0,IDH,IDH,IDH,63.362807
Cochabamba,2018,8,Ago,08-Ago,1533081600000.0,Regalia,Regalia Departamental,Cochabamba,1.03891444
Tarija,2006,8,Ago,08-Ago,1154390400000.0,Regalia,Regalia Departamental,Tarija,14.03412439
Tarija,2021,12,Dic,12-Dic,1638316800000.0,Regalia,Regalia Departamental,Gran Chaco,4.86220505
Cochabamba,2021,10,Oct,10-Oct,1633046400000.0,Regalia,Regalia Departamental,Cochabamba,0.50223378
Chuquisaca,2010,3,Mar,03-Mar,1267401600000.0,Regalia,Regalia Departamental,Chuquisaca,0.75282426
Pando,2025,7,Jul,07-Jul,1751328000000.0,Regalia,Regalia Compensatoria,Pando,0.35678106
Beni,2016,8,Ago,08-Ago,1470009600000.0,Regalia,Regalia Compensatoria,Beni,0.78525238
Beni,2010,4,Abr,04-Abr,1270080000000.0,Regalia,Regalia Compensatoria,Beni,1.35967344
TGN,2021,2,Feb,02-Feb,1612137600000.0,Participacion,Participacion TGN,TGN,11.45971794
Pando,2008,12,Dic,12-Dic,1228089600000.0,Regalia,Regalia Compensatoria,Pando,1.01265162
Tarija,2007,7,Jul,07-Jul,1183248000000.0,Regalia,Regalia Departamental,Gran Chaco,
Santa Cruz,2017,3,Mar,03-Mar,1488326400000.0,Regalia,Regalia Departamental,Santa Cruz,4.59846469
Cochabamba,2024,4,Abr,04-Abr,1711929600000.0,Regalia,Regalia Departamental,Cochabamba,0.41246769
Cochabamba,2012,2,Feb,02-Feb,1328054400000.0,Regalia,Regalia Departamental,Cochabamba,3.10891781
Tarija,2006,6,Jun,06-Jun,1149120000000.0,Regalia,Regalia Departamental,Gran Chaco,
Santa Cruz,2008,5,May,05-May,1209600000000.0,Regalia,Regalia Departamental,Santa Cruz,2.01544985
Pando,2008,4,Abr,04-Abr,1207008000000.0,Regalia,Regalia Compensatoria,Pando,0.84910033
Tarija,2007,9,Sep,09-Sep,1188604800000.0,Regalia,Regalia Departamental,Gran Chaco,
TGN,2006,11,Nov,11-Nov,1162339200000.0,Participacion,Participacion TGN,TGN,12.17417461
Tarija,2023,7,Jul,07-Jul,1688169600000.0,Regalia,Regalia Departamental,Gran Chaco,4.2079887
IDH,2012,5,May,05-May,1335830400000.0,IDH,IDH,IDH,136.317483
Chuquisaca,2009,7,Jul,07-Jul,1246406400000.0,Regalia,Regalia Departamental,Chuquisaca,1.11390068
Santa Cruz,2023,8,Ago,08-Ago,1690848000000.0,Regalia,Regalia Departamental,Santa Cruz,7.72753857
Cochabamba,2019,8,Ago,08-Ago,1564617600000.0,Regalia,Regalia Departamental,Cochabamba,0.94093104
Pando,2023,7,Jul,07-Jul,1688169600000.0,Regalia,Regalia Compensatoria,Pando,0.65344658
Pando,2022,9,Sep,09-Sep,1661990400000.0,Regalia,Regalia Compensatoria,Pando,0.94584111
Santa Cruz,2016,9,Sep,09-Sep,1472688000000.0,Regalia,Regalia Departamental,Santa Cruz,3.5457266
Cochabamba,2025,4,Abr,04-Abr,1743465600000.0,Regalia,Regalia Departamental,Cochabamba,0.38443252
Chuquisaca,2020,8,Ago,08-Ago,1596240000000.0,Regalia,Regalia Departamental,Chuquisaca,2.22450863
IDH,2009,11,Nov,11-Nov,1257033600000.0,IDH,IDH,IDH,62.873635
Cochabamba,2014,12,Dic,12-Dic,1417392000000.0,Regalia,Regalia Departamental,Cochabamba,2.51465811
Pando,2025,11,Nov,11-Nov,1761955200000.0,Regalia,Regalia Compensatoria,Pando,0.42645542
Tarija,2009,8,Ago,08-Ago,1249084800000.0,Regalia,Regalia Departamental,Gran Chaco,
Beni,2013,10,Oct,10-Oct,1380585600000.0,Regalia,Regalia Compensatoria,Beni,3.95055165
TGN,2023,8,Ago,08-Ago,1690848000000.0,Participacion,Participacion TGN,TGN,10.98404073
Cochabamba,2017,6,Jun,06-Jun,1496275200000.0,Regalia,Regalia Departamental,Cochabamba,0.98813303
Cochabamba,2022,4,Abr,04-Abr,1648771200000.0,Regalia,Regalia Departamental,Cochabamba,0.55596413
Tarija,2016,1,Ene,01-Ene,1451606400000.0,Regalia,Regalia Departamental,Tarija,14.80312917
IDH,2010,6,Jun,06-Jun,1275350400000.0,IDH,IDH,IDH,83.882469
Tarija,2022,10,Oct,10-Oct,1664582400000.0,Regalia,Regalia Departamental,Tarija,8.56710346
IDH,2013,1,Ene,01-Ene,1356998400000.0,IDH,IDH,IDH,185.554891
Santa Cruz,2016,7,Jul,07-Jul,1467331200000.0,Regalia,Regalia Departamental,Santa Cruz,1.17612248
Pando,2018,12,Dic,12-Dic,1543622400000.0,Regalia,Regalia Compensatoria,Pando,1.03053327
Cochabamba,2016,3,Mar,03-Mar,1456790400000.0,Regalia,Regalia Departamental,Cochabamba,1.37636857
TGN,2014,4,Abr,04-Abr,1396310400000.0,Participacion,Participacion TGN,TGN,35.85387919
Tarija,2016,4,Abr,04-Abr,1459468800000.0,Regalia,Regalia Departamental,Tarija,12.391405
Pando,2025,1,Ene,01-Ene,1735689600000.0,Regalia,Regalia Compensatoria,Pando,0.43615851
Santa Cruz,2018,5,May,05-May,1525132800000.0,Regalia,Regalia Departamental,Santa Cruz,32.81414776
IDH,2011,6,Jun,06-Jun,1306886400000.0,IDH,IDH,IDH,106.732591
IDH,2025,11,Nov,11-Nov,1761955200000.0,IDH,IDH,IDH,40.93972052
Tarija,2010,10,Oct,10-Oct,1285891200000.0,Regalia,Regalia Departamental,Gran Chaco,10.58776346
Pando,2023,9,Sep,09-Sep,1693526400000.0,Regalia,Regalia Compensatoria,Pando,0.65619926
Tarija,2012,7,Jul,07-Jul,1341100800000.0,Regalia,Regalia Departamental,Tarija,13.42192421
Cochabamba,2022,11,Nov,11-Nov,1667260800000.0,Regalia,Regalia Departamental,Cochabamba,0.61221927
Santa Cruz,2021,6,Jun,06-Jun,1622505600000.0,Regalia,Regalia Departamental,Santa Cruz,8.44420126
Beni,2018,4,Abr,04-Abr,1522540800000.0,Regalia,Regalia Compensatoria,Beni,1.73058448
Cochabamba,2015,4,Abr,04-Abr,1427846400000.0,Regalia,Regalia Departamental,Cochabamba,1.69764961
Tarija,2021,5,May,05-May,1619827200000.0,Regalia,Regalia Departamental,Gran Chaco,3.97436969
Chuquisaca,2018,10,Oct,10-Oct,1538352000000.0,Regalia,Regalia Departamental,Chuquisaca,4.86158083
IDH,2015,6,Jun,06-Jun,1433116800000.0,IDH,IDH,IDH,150.830845
Tarija,2007,12,Dic,12-Dic,1196467200000.0,Regalia,Regalia Departamental,Gran Chaco,
Cochabamba,2007,2,Feb,02-Feb,1170288000000.0,Regalia,Regalia Departamental,Cochabamba,2.95156273
Tarija,2018,10,Oct,10-Oct,1538352000000.0,Regalia,Regalia Departamental,Gran Chaco,8.40556137
Pando,2017,10,Oct,10-Oct,1506816000000.0,Regalia,Regalia Compensatoria,Pando,0.94734154
TGN,2019,7,Jul,07-Jul,1561939200000.0,Participacion,Participacion TGN,TGN,11.33438936
Cochabamba,2018,7,Jul,07-Jul,1530403200000.0,Regalia,Regalia Departamental,Cochabamba,1.03337487
Beni,2010,6,Jun,06-Jun,1275350400000.0,Regalia,Regalia Compensatoria,Beni,1.74741008
Pando,2016,7,Jul,07-Jul,1467331200000.0,Regalia,Regalia Compensatoria,Pando,0.17188206
TGN,2015,11,Nov,11-Nov,1446336000000.0,Participacion,Participacion TGN,TGN,20.84676472
IDH,2013,8,Ago,08-Ago,1375315200000.0,IDH,IDH,IDH,212.196341
Pando,2024,7,Jul,07-Jul,1719792000000.0,Regalia,Regalia Compensatoria,Pando,0.58117027
Pando,2021,7,Jul,07-Jul,1625097600000.0,Regalia,Regalia Compensatoria,Pando,0.69487667
Tarija,2021,4,Abr,04-Abr,1617235200000.0,Regalia,Regalia Departamental,Tarija,6.24139615
Chuquisaca,2019,3,Mar,03-Mar,1551398400000.0,Regalia,Regalia Departamental,Chuquisaca,2.35576932
Cochabamba,2012,6,Jun,06-Jun,1338508800000.0,Regalia,Regalia Departamental,Cochabamba,3.21411492
Cochabamba,2007,11,Nov,11-Nov,1193875200000.0,Regalia,Regalia Departamental,Cochabamba,3.26763714
Tarija,2013,9,Sep,09-Sep,1377993600000.0,Regalia,Regalia Departamental,Tarija,40.24992452
Pando,2024,4,Abr,04-Abr,1711929600000.0,Regalia,Regalia Compensatoria,Pando,0.60197452
TGN,2025,12,Dic,12-Dic,1764547200000.0,Participacion,Participacion TGN,TGN,5.9024654
Chuquisaca,2021,12,Dic,12-Dic,1638316800000.0,Regalia,Regalia Departamental,Chuquisaca,2.78610598
TGN,2017,1,Ene,01-Ene,1483228800000.0,Participacion,Participacion TGN,TGN,13.82374277
Tarija,2016,3,Mar,03-Mar,1456790400000.0,Regalia,Regalia Departamental,Tarija,14.80312917
Pando,2019,5,May,05-May,1556668800000.0,Regalia,Regalia Compensatoria,Pando,0.98533438
Cochabamba,2016,4,Abr,04-Abr,1459468800000.0,Regalia,Regalia Departamental,Cochabamba,1.41968664
Santa Cruz,2006,4,Abr,04-Abr,1143849600000.0,Regalia,Regalia Departamental,Santa Cruz,3.16843944
IDH,2024,12,Dic,12-Dic,1733011200000.0,IDH,IDH,IDH,43.121305
Beni,2017,12,Dic,12-Dic,1512086400000.0,Regalia,Regalia Compensatoria,Beni,1.81069853
Tarija,2015,4,Abr,04-Abr,1427846400000.0,Regalia,Regalia Departamental,Gran Chaco,14.89906524
TGN,2016,3,Mar,03-Mar,1456790400000.0,Participacion,Participacion TGN,TGN,22.12791727
Beni,2017,11,Nov,11-Nov,1509494400000.0,Regalia,Regalia Compensatoria,Beni,1.92009833
Beni,2010,7,Jul,07-Jul,1277942400000.0,Regalia,Regalia Compensatoria,Beni,1.55592979
Tarija,2006,10,Oct,10-Oct,1159660800000.0,Regalia,Regalia Departamental,Gran Chaco,
Pando,2019,4,Abr,04-Abr,1554076800000.0,Regalia,Regalia Compensatoria,Pando,0.81005458
Tarija,2019,2,Feb,02-Feb,1548979200000.0,Regalia,Regalia Departamental,Tarija,6.8044559
Beni,2011,1,Ene,01-Ene,1293840000000.0,Regalia,Regalia Compensatoria,Beni,2.03798121
Chuquisaca,2009,6,Jun,06-Jun,1243814400000.0,Regalia,Regalia Departamental,Chuquisaca,1.32019569
Santa Cruz,2009,7,Jul,07-Jul,1246406400000.0,Regalia,Regalia Departamental,Santa Cruz,3.1308776
TGN,2014,8,Ago,08-Ago,1406851200000.0,Participacion,Participacion TGN,TGN,37.96567325
Cochabamba,2020,2,Feb,02-Feb,1580515200000.0,Regalia,Regalia Departamental,Cochabamba,0.33793811
Chuquisaca,2006,7,Jul,07-Jul,1151712000000.0,Regalia,Regalia Departamental,Chuquisaca,0.9416578
Tarija,2023,3,Mar,03-Mar,1677628800000.0,Regalia,Regalia Departamental,Gran Chaco,5.10101046
Cochabamba,2015,2,Feb,02-Feb,1422748800000.0,Regalia,Regalia Departamental,Cochabamba,1.43460089
Cochabamba,2022,12,Dic,12-Dic,1669852800000.0,Regalia,Regalia Departamental,Cochabamba,0.49207233
Tarija,2016,11,Nov,11-Nov,1477958400000.0,Regalia,Regalia Departamental,Tarija,7.97275386
Cochabamba,2010,8,Ago,08-Ago,1280620800000.0,Regalia,Regalia Departamental,Cochabamba,2.75032978
Beni,2011,10,Oct,10-Oct,1317427200000.0,Regalia,Regalia Compensatoria,Beni,2.40195835
Tarija,2008,8,Ago,08-Ago,1217548800000.0,Regalia,Regalia Departamental,Tarija,28.40240864
Cochabamba,2017,4,Abr,04-Abr,1491004800000.0,Regalia,Regalia Departamental,Cochabamba,0.96384546
IDH,2016,2,Feb,02-Feb,1454284800000.0,IDH,IDH,IDH,93.645683
Cochabamba,2006,8,Ago,08-Ago,1154390400000.0,Regalia,Regalia Departamental,Cochabamba,2.12940086
Chuquisaca,2022,7,Jul,07-Jul,1656633600000.0,Regalia,Regalia Departamental,Chuquisaca,3.17990294
Chuquisaca,2018,4,Abr,04-Abr,1522540800000.0,Regalia,Regalia Departamental,Chuquisaca,3.82423842
Chuquisaca,2007,10,Oct,10-Oct,1191196800000.0,Regalia,Regalia Departamental,Chuquisaca,1.29179112
Tarija,2024,8,Ago,08-Ago,1722470400000.0,Regalia,Regalia Departamental,Gran Chaco,3.48960912
Tarija,2017,10,Oct,10-Oct,1506816000000.0,Regalia,Regalia Departamental,Gran Chaco,7.49518509
Santa Cruz,2006,3,Mar,03-Mar,1141171200000.0,Regalia,Regalia Departamental,Santa Cruz,2.77609878
Chuquisaca,2013,1,Ene,01-Ene,1356998400000.0,Regalia,Regalia Departamental,Chuquisaca,4.32561352
Tarija,2024,3,Mar,03-Mar,1709251200000.0,Regalia,Regalia Departamental,Tarija,5.08179869
Pando,2021,2,Feb,02-Feb,1612137600000.0,Regalia,Regalia Compensatoria,Pando,0.636651
Santa Cruz,2024,12,Dic,12-Dic,1733011200000.0,Regalia,Regalia Departamental,Santa Cruz,5.98483609
Cochabamba,2018,9,Sep,09-Sep,1535760000000.0,Regalia,Regalia Departamental,Cochabamba,1.03383759
IDH,2020,5,May,05-May,1588291200000.0,IDH,IDH,IDH,67.894746
Pando,2018,8,Ago,08-Ago,1533081600000.0,Regalia,Regalia Compensatoria,Pando,1.03585122
Tarija,2012,5,May,05-May,1335830400000.0,Regalia,Regalia Departamental,Gran Chaco,13.77132453
Chuquisaca,2025,6,Jun,06-Jun,1748736000000.0,Regalia,Regalia Departamental,Chuquisaca,2.17662399
IDH,2011,3,Mar,03-Mar,1298937600000.0,IDH,IDH,IDH,89.747731
Tarija,2021,1,Ene,01-Ene,1609459200000.0,Regalia,Regalia Departamental,Gran Chaco,4.40020428
Tarija,2017,2,Feb,02-Feb,1485907200000.0,Regalia,Regalia Departamental,Gran Chaco,6.557742
Pando,2014,4,Abr,04-Abr,1396310400000.0,Regalia,Regalia Compensatoria,Pando,1.99188218
TGN,2007,3,Mar,03-Mar,1172707200000.0,Participacion,Participacion TGN,TGN,9.70639719
Tarija,2008,12,Dic,12-Dic,1228089600000.0,Regalia,Regalia Departamental,Gran Chaco,
Santa Cruz,2008,11,Nov,11-Nov,1225497600000.0,Regalia,Regalia Departamental,Santa Cruz,5.52038396
Pando,2017,2,Feb,02-Feb,1485907200000.0,Regalia,Regalia Compensatoria,Pando,0.76798571
Pando,2023,8,Ago,08-Ago,1690848000000.0,Regalia,Regalia Compensatoria,Pando,0.61022449
Beni,2009,10,Oct,10-Oct,1254355200000.0,Regalia,Regalia Compensatoria,Beni,1.45230482
Cochabamba,2023,4,Abr,04-Abr,1680307200000.0,Regalia,Regalia Departamental,Cochabamba,0.52994492
Tarija,2022,7,Jul,07-Jul,1656633600000.0,Regalia,Regalia Departamental,Tarija,6.96713435
Chuquisaca,2019,11,Nov,11-Nov,1572566400000.0,Regalia,Regalia Departamental,Chuquisaca,3.96928784
Chuquisaca,2007,6,Jun,06-Jun,1180656000000.0,Regalia,Regalia Departamental,Chuquisaca,0.39446396
TGN,2022,6,Jun,06-Jun,1654041600000.0,Participacion,Participacion TGN,TGN,16.2862404
Pando,2015,10,Oct,10-Oct,1443657600000.0,Regalia,Regalia Compensatoria,Pando,1.30050388
Santa Cruz,2017,7,Jul,07-Jul,1498867200000.0,Regalia,Regalia Departamental,Santa Cruz,9.22917096
IDH,2006,5,May,05-May,1146441600000.0,IDH,IDH,IDH,50.59866033
Pando,2015,5,May,05-May,1430438400000.0,Regalia,Regalia Compensatoria,Pando,1.40986049
Cochabamba,2007,9,Sep,09-Sep,1188604800000.0,Regalia,Regalia Departamental,Cochabamba,3.17413677
Tarija,2023,12,Dic,12-Dic,1701388800000.0,Regalia,Regalia Departamental,Gran Chaco,3.78777651
Beni,2021,1,Ene,01-Ene,1609459200000.0,Regalia,Regalia Compensatoria,Beni,1.22030135
Pando,2011,11,Nov,11-Nov,1320105600000.0,Regalia,Regalia Compensatoria,Pando,1.12393896
Beni,2025,9,Sep,09-Sep,1756684800000.0,Regalia,Regalia Compensatoria,Beni,0.81173017
Cochabamba,2011,7,Jul,07-Jul,1309478400000.0,Regalia,Regalia Departamental,Cochabamba,2.34162424
Chuquisaca,2024,5,May,05-May,1714521600000.0,Regalia,Regalia Departamental,Chuquisaca,2.63261632
Santa Cruz,2010,5,May,05-May,1272672000000.0,Regalia,Regalia Departamental,Santa Cruz,4.25302448
IDH,2009,2,Feb,02-Feb,1233446400000.0,IDH,IDH,IDH,112.535089
Cochabamba,2022,2,Feb,02-Feb,1643673600000.0,Regalia,Regalia Departamental,Cochabamba,0.43910876
Chuquisaca,2018,12,Dic,12-Dic,1543622400000.0,Regalia,Regalia Departamental,Chuquisaca,4.45871203
Tarija,2017,1,Ene,01-Ene,1483228800000.0,Regalia,Regalia Departamental,Gran Chaco,6.557742
Beni,2008,7,Jul,07-Jul,1214870400000.0,Regalia,Regalia Compensatoria,Beni,0.0
Tarija,2015,12,Dic,12-Dic,1448928000000.0,Regalia,Regalia Departamental,Gran Chaco,12.11165109
Beni,2012,6,Jun,06-Jun,1338508800000.0,Regalia,Regalia Compensatoria,Beni,2.75366052
Beni,2024,6,Jun,06-Jun,1717200000000.0,Regalia,Regalia Compensatoria,Beni,1.24858297
Chuquisaca,2009,12,Dic,12-Dic,1259625600000.0,Regalia,Regalia Departamental,Chuquisaca,1.37143128
Pando,2015,1,Ene,01-Ene,1420070400000.0,Regalia,Regalia Compensatoria,Pando,2.02847747
Tarija,2010,2,Feb,02-Feb,1264982400000.0,Regalia,Regalia Departamental,Gran Chaco,7.16317332
Tarija,2011,8,Ago,08-Ago,1312156800000.0,Regalia,Regalia Departamental,Tarija,14.99637288
Tarija,2025,6,Jun,06-Jun,1748736000000.0,Regalia,Regalia Departamental,Tarija,3.47491686
Cochabamba,2015,9,Sep,09-Sep,1441065600000.0,Regalia,Regalia Departamental,Cochabamba,1.49491438
TGN,2023,12,Dic,12-Dic,1701388800000.0,Participacion,Participacion TGN,TGN,10.755288
Pando,2008,3,Mar,03-Mar,1204329600000.0,Regalia,Regalia Compensatoria,Pando,0.91688577
Tarija,2012,9,Sep,09-Sep,1346457600000.0,Regalia,Regalia Departamental,Gran Chaco,17.66679558
Tarija,2023,7,Jul,07-Jul,1688169600000.0,Regalia,Regalia Departamental,Tarija,5.1430973
Chuquisaca,2014,4,Abr,04-Abr,1396310400000.0,Regalia,Regalia Departamental,Chuquisaca,9.48347641
Tarija,2007,8,Ago,08-Ago,1185926400000.0,Regalia,Regalia Departamental,Tarija,16.41626913
Beni,2014,12,Dic,12-Dic,1417392000000.0,Regalia,Regalia Compensatoria,Beni,4.05695494
IDH,2023,12,Dic,12-Dic,1701388800000.0,IDH,IDH,IDH,57.36153728
IDH,2007,2,Feb,02-Feb,1170288000000.0,IDH,IDH,IDH,55.21967985
TGN,2021,8,Ago,08-Ago,1627776000000.0,Participacion,Participacion TGN,TGN,13.30939468
Santa Cruz,2024,5,May,05-May,1714521600000.0,Regalia,Regalia Departamental,Santa Cruz,7.31792268
Pando,2019,9,Sep,09-Sep,1567296000000.0,Regalia,Regalia Compensatoria,Pando,0.84350718
Pando,2014,7,Jul,07-Jul,1404172800000.0,Regalia,Regalia Compensatoria,Pando,1.99899972
Tarija,2022,9,Sep,09-Sep,1661990400000.0,Regalia,Regalia Departamental,Tarija,6.94322377
IDH,2013,6,Jun,06-Jun,1370044800000.0,IDH,IDH,IDH,196.509156
IDH,2022,9,Sep,09-Sep,1661990400000.0,IDH,IDH,IDH,90.800747
Santa Cruz,2024,10,Oct,10-Oct,1727740800000.0,Regalia,Regalia Departamental,Santa Cruz,8.27049055
TGN,2020,4,Abr,04-Abr,1585699200000.0,Participacion,Participacion TGN,TGN,17.11156216
IDH,2014,4,Abr,04-Abr,1396310400000.0,IDH,IDH,IDH,196.802728
Cochabamba,2024,6,Jun,06-Jun,1717200000000.0,Regalia,Regalia Departamental,Cochabamba,0.36770862
Chuquisaca,2023,7,Jul,07-Jul,1688169600000.0,Regalia,Regalia Departamental,Chuquisaca,3.54598441
Pando,2017,6,Jun,06-Jun,1496275200000.0,Regalia,Regalia Compensatoria,Pando,0.82204861
Cochabamba,2013,10,Oct,10-Oct,1380585600000.0,Regalia,Regalia Departamental,Cochabamba,3.00970251
IDH,2013,3,Mar,03-Mar,1362096000000.0,IDH,IDH,IDH,186.147764
Beni,2011,4,Abr,04-Abr,1301616000000.0,Regalia,Regalia Compensatoria,Beni,1.70168279
IDH,2014,8,Ago,08-Ago,1406851200000.0,IDH,IDH,IDH,189.221844
TGN,2008,6,Jun,06-Jun,1212278400000.0,Participacion,Participacion TGN,TGN,0.0
Chuquisaca,2014,2,Feb,02-Feb,1391212800000.0,Regalia,Regalia Departamental,Chuquisaca,6.42075503
TGN,2016,2,Feb,02-Feb,1454284800000.0,Participacion,Participacion TGN,TGN,22.12791727
IDH,2025,8,Ago,08-Ago,1754006400000.0,IDH,IDH,IDH,35.771668
Pando,2018,5,May,05-May,1525132800000.0,Regalia,Regalia Compensatoria,Pando,0.85854796
Pando,2012,4,Abr,04-Abr,1333238400000.0,Regalia,Regalia Compensatoria,Pando,1.60084703
TGN,2012,7,Jul,07-Jul,1341100800000.0,Participacion,Participacion TGN,TGN,21.69674249
Chuquisaca,2012,7,Jul,07-Jul,1341100800000.0,Regalia,Regalia Departamental,Chuquisaca,1.47070286
Tarija,2019,1,Ene,01-Ene,1546300800000.0,Regalia,Regalia Departamental,Gran Chaco,8.08718287
TGN,2018,5,May,05-May,1525132800000.0,Participacion,Participacion TGN,TGN,15.45386334
Chuquisaca,2014,1,Ene,01-Ene,1388534400000.0,Regalia,Regalia Departamental,Chuquisaca,6.42075503
Santa Cruz,2014,4,Abr,04-Abr,1396310400000.0,Regalia,Regalia Departamental,Santa Cruz,9.64757767
Tarija,2013,1,Ene,01-Ene,1356998400000.0,Regalia,Regalia Departamental,Tarija,21.59275016
Tarija,2012,12,Dic,12-Dic,1354320000000.0,Regalia,Regalia Departamental,Tarija,21.59275016
Cochabamba,2014,1,Ene,01-Ene,1388534400000.0,Regalia,Regalia Departamental,Cochabamba,3.09556267
Tarija,2024,10,Oct,10-Oct,1727740800000.0,Regalia,Regalia Departamental,Tarija,4.11610428
Chuquisaca,2014,5,May,05-May,1398902400000.0,Regalia,Regalia Departamental,Chuquisaca,9.19156334
TGN,2009,2,Feb,02-Feb,1233446400000.0,Participacion,Participacion TGN,TGN,21.09916211
IDH,2021,1,Ene,01-Ene,1609459200000.0,IDH,IDH,IDH,58.574465
Beni,2007,7,Jul,07-Jul,1183248000000.0,Regalia,Regalia Compensatoria,Beni,1.12222129
Pando,2024,6,Jun,06-Jun,1717200000000.0,Regalia,Regalia Compensatoria,Pando,0.62429148
Santa Cruz,2021,1,Ene,01-Ene,1609459200000.0,Regalia,Regalia Departamental,Santa Cruz,7.37744605
Pando,2010,3,Mar,03-Mar,1267401600000.0,Regalia,Regalia Compensatoria,Pando,0.60077533
Beni,2013,9,Sep,09-Sep,1377993600000.0,Regalia,Regalia Compensatoria,Beni,5.97123407
Beni,2018,9,Sep,09-Sep,1535760000000.0,Regalia,Regalia Compensatoria,Beni,2.00521643
Chuquisaca,2012,5,May,05-May,1335830400000.0,Regalia,Regalia Departamental,Chuquisaca,1.65998829
Chuquisaca,2020,12,Dic,12-Dic,1606780800000.0,Regalia,Regalia Departamental,Chuquisaca,2.30120238
Chuquisaca,2022,3,Mar,03-Mar,1646092800000.0,Regalia,Regalia Departamental,Chuquisaca,3.02445301
Beni,2014,3,Mar,03-Mar,1393632000000.0,Regalia,Regalia Compensatoria,Beni,4.03731673
Santa Cruz,2014,12,Dic,12-Dic,1417392000000.0,Regalia,Regalia Departamental,Santa Cruz,12.66790548
Pando,2012,1,Ene,01-Ene,1325376000000.0,Regalia,Regalia Compensatoria,Pando,1.90344031
Tarija,2013,2,Feb,02-Feb,1359676800000.0,Regalia,Regalia Departamental,Tarija,21.92460459
Chuquisaca,2010,8,Ago,08-Ago,1280620800000.0,Regalia,Regalia Departamental,Chuquisaca,1.7567345
Santa Cruz,2015,10,Oct,10-Oct,1443657600000.0,Regalia,Regalia Departamental,Santa Cruz,7.46648486
Beni,2021,6,Jun,06-Jun,1622505600000.0,Regalia,Regalia Compensatoria,Beni,1.36617868
Chuquisaca,2015,5,May,05-May,1430438400000.0,Regalia,Regalia Departamental,Chuquisaca,5.54902989
Beni,2025,10,Oct,10-Oct,1759276800000.0,Regalia,Regalia Compensatoria,Beni,0.82853601
